id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition
9012902,1050,APARTMENT,APARTMENT,249000.0,FOR_SALE,1.0,57.0,USA_INSTALLED,False,False,,,,,,2.0,False,AS_NEW
8959858,2610,APARTMENT,APARTMENT,249000.0,FOR_SALE,2.0,100.0,INSTALLED,False,False,True,6.0,,,,3.0,False,GOOD
8959857,2610,APARTMENT,APARTMENT,249000.0,FOR_SALE,2.0,101.0,INSTALLED,False,False,True,6.0,,,,3.0,False,GOOD
9006737,2630,APARTMENT,APARTMENT,249000.0,FOR_SALE,3.0,114.0,INSTALLED,False,False,True,8.0,,,,3.0,False,TO_BE_DONE_UP
8854277,9130,APARTMENT,APARTMENT,249500.0,FOR_SALE,2.0,115.0,INSTALLED,,False,True,,True,,,2.0,,JUST_RENOVATED
8995956,1180,APARTMENT,GROUND_FLOOR,250000.0,FOR_SALE,2.0,60.0,INSTALLED,False,False,True,8.0,True,20.0,,2.0,False,GOOD
8933340,1435,APARTMENT,APARTMENT,250000.0,FOR_SALE,2.0,70.0,INSTALLED,,False,True,5.0,True,46.0,,4.0,,
8575340,8420,APARTMENT,APARTMENT,250000.0,FOR_SALE,2.0,55.0,,True,False,,,,,,2.0,False,GOOD
8657686,9700,APARTMENT,SERVICE_FLAT,250000.0,FOR_SALE,1.0,64.0,HYPER_EQUIPPED,,False,True,7.0,,,,4.0,,
8927491,2100,APARTMENT,APARTMENT,259000.0,FOR_SALE,2.0,104.0,INSTALLED,,False,True,12.0,True,123.0,,2.0,,GOOD
8994058,3590,APARTMENT,APARTMENT,259000.0,FOR_SALE,2.0,173.0,INSTALLED,False,False,,,,,,2.0,False,GOOD
8919923,8670,APARTMENT,APARTMENT,259000.0,FOR_SALE,2.0,94.0,,True,False,,,,,,2.0,False,GOOD
8570730,5100,APARTMENT,APARTMENT,261745.0,FOR_SALE,2.0,99.0,USA_HYPER_EQUIPPED,False,False,True,8.0,,,,,False,AS_NEW
8959856,2610,APARTMENT,APARTMENT,264000.0,FOR_SALE,2.0,100.0,INSTALLED,False,False,True,6.0,,,,3.0,False,GOOD
9012378,2000,APARTMENT,APARTMENT,265000.0,FOR_SALE,1.0,86.0,INSTALLED,,False,True,6.0,,,,,False,AS_NEW
9010279,8670,APARTMENT,APARTMENT,265000.0,FOR_SALE,2.0,,,True,False,True,,,,,,False,AS_NEW
8954831,1080,APARTMENT,GROUND_FLOOR,269000.0,FOR_SALE,2.0,120.0,INSTALLED,False,False,True,90.0,,,,3.0,False,GOOD
9026660,2140,APARTMENT,APARTMENT,269000.0,FOR_SALE,2.0,104.0,HYPER_EQUIPPED,True,False,True,15.0,,,,2.0,,JUST_RENOVATED
8767704,1030,APARTMENT,APARTMENT,270000.0,FOR_SALE,2.0,86.0,USA_INSTALLED,,False,True,5.0,,,,,False,GOOD
8771536,1150,APARTMENT,GROUND_FLOOR,270000.0,FOR_SALE,2.0,85.0,INSTALLED,False,False,True,8.0,,,,,False,GOOD
8927719,1083,APARTMENT,GROUND_FLOOR,275000.0,FOR_SALE,3.0,110.0,HYPER_EQUIPPED,False,False,,,,,,2.0,,GOOD
8779635,1030,APARTMENT,APARTMENT,279000.0,FOR_SALE,2.0,115.0,SEMI_EQUIPPED,False,False,True,37.0,,,,2.0,False,AS_NEW
8318012,8700,APARTMENT,APARTMENT,279000.0,FOR_SALE,2.0,70.0,INSTALLED,,False,,,,,,,False,GOOD
8983174,1480,APARTMENT,DUPLEX,280000.0,FOR_SALE,3.0,124.0,INSTALLED,False,False,True,,,,,,,AS_NEW
8951335,1070,APARTMENT,LOFT,285000.0,FOR_SALE,2.0,90.0,HYPER_EQUIPPED,False,False,,,,,,2.0,False,AS_NEW
9019882,2060,APARTMENT,DUPLEX,285000.0,FOR_SALE,3.0,129.0,HYPER_EQUIPPED,False,False,,,,,,2.0,,JUST_RENOVATED
8952570,7100,APARTMENT,GROUND_FLOOR,285000.0,FOR_SALE,2.0,110.0,USA_HYPER_EQUIPPED,False,False,True,52.0,,,,3.0,False,AS_NEW
8964100,7000,APARTMENT,PENTHOUSE,287000.0,FOR_SALE,3.0,102.0,,,False,True,66.0,,,,3.0,,AS_NEW
8965791,1020,APARTMENT,APARTMENT,289990.0,FOR_SALE,3.0,111.0,HYPER_EQUIPPED,True,False,True,14.0,,,,2.0,,JUST_RENOVATED
8571143,1030,APARTMENT,APARTMENT,290000.0,FOR_SALE,2.0,88.0,SEMI_EQUIPPED,,False,True,,,,,,,AS_NEW
8715832,7860,APARTMENT,APARTMENT,290000.0,FOR_SALE,3.0,90.0,INSTALLED,False,False,True,,,,,,False,AS_NEW
8777342,1190,APARTMENT,PENTHOUSE,295000.0,FOR_SALE,2.0,94.0,INSTALLED,,False,True,60.0,,,,,,GOOD
8858861,8300,APARTMENT,FLAT_STUDIO,295000.0,FOR_SALE,0.0,48.0,HYPER_EQUIPPED,False,False,,,,,,2.0,,GOOD
8854701,8300,APARTMENT,APARTMENT,295000.0,FOR_SALE,1.0,48.0,,False,False,,,,,,2.0,False,GOOD
8950541,9240,APARTMENT,DUPLEX,296000.0,FOR_SALE,2.0,152.0,HYPER_EQUIPPED,,False,True,7.0,,,,,False,AS_NEW
9026994,1070,APARTMENT,DUPLEX,299000.0,FOR_SALE,4.0,110.0,HYPER_EQUIPPED,True,False,True,2.0,,,,2.0,False,AS_NEW
8995593,2160,APARTMENT,DUPLEX,299000.0,FOR_SALE,3.0,155.0,HYPER_EQUIPPED,False,False,True,12.0,,,,,False,AS_NEW
8948759,2800,APARTMENT,APARTMENT,299000.0,FOR_SALE,2.0,101.0,HYPER_EQUIPPED,False,False,True,9.0,,,,,False,AS_NEW
9009912,6031,APARTMENT,APARTMENT,299000.0,FOR_SALE,4.0,139.0,HYPER_EQUIPPED,,False,True,21.0,,,,4.0,,AS_NEW
8968874,9140,APARTMENT,DUPLEX,299000.0,FOR_SALE,2.0,115.0,INSTALLED,,False,True,10.0,,,,,,AS_NEW
8930287,9690,APARTMENT,APARTMENT,299000.0,FOR_SALE,3.0,240.0,NOT_INSTALLED,False,False,True,48.0,,,,2.0,,JUST_RENOVATED
8952828,2060,APARTMENT,DUPLEX,315000.0,FOR_SALE,3.0,122.0,HYPER_EQUIPPED,True,False,True,12.0,,,,2.0,,JUST_RENOVATED
8961225,1472,APARTMENT,DUPLEX,325000.0,FOR_SALE,3.0,110.0,HYPER_EQUIPPED,False,False,True,40.0,,,,3.0,,AS_NEW
8919776,2500,APARTMENT,PENTHOUSE,329000.0,FOR_SALE,3.0,150.0,INSTALLED,False,False,True,40.0,,,,2.0,,GOOD
8611561,8300,APARTMENT,APARTMENT,339000.0,FOR_SALE,1.0,55.0,,False,False,,,,,,2.0,False,GOOD
8899887,1200,APARTMENT,APARTMENT,345000.0,FOR_SALE,2.0,92.0,HYPER_EQUIPPED,False,False,True,,,,,2.0,,AS_NEW
8903678,8300,APARTMENT,APARTMENT,345000.0,FOR_SALE,2.0,65.0,HYPER_EQUIPPED,False,False,True,,,,,2.0,,AS_NEW
8955633,1000,APARTMENT,APARTMENT,349000.0,FOR_SALE,1.0,46.0,HYPER_EQUIPPED,False,False,True,2.0,,,,2.0,False,
7982691,8300,APARTMENT,APARTMENT,349000.0,FOR_SALE,2.0,80.0,USA_INSTALLED,True,False,,,,,,,False,AS_NEW
8944008,8430,APARTMENT,DUPLEX,349500.0,FOR_SALE,3.0,120.0,HYPER_EQUIPPED,False,False,True,,,,,,False,AS_NEW
8729553,1140,APARTMENT,APARTMENT,350000.0,FOR_SALE,2.0,85.0,,True,False,True,6.0,,,,,,AS_NEW
8991540,1180,APARTMENT,APARTMENT,350000.0,FOR_SALE,2.0,100.0,USA_HYPER_EQUIPPED,,False,True,10.0,,,,2.0,,AS_NEW
8989608,1620,APARTMENT,APARTMENT,350000.0,FOR_SALE,2.0,100.0,USA_HYPER_EQUIPPED,,False,True,10.0,,,,2.0,,AS_NEW
8929177,8670,APARTMENT,DUPLEX,360000.0,FOR_SALE,2.0,120.0,HYPER_EQUIPPED,,False,True,40.0,True,,,,,AS_NEW
8880049,8620,APARTMENT,APARTMENT,367000.0,FOR_SALE,2.0,71.0,HYPER_EQUIPPED,True,False,,,True,,,,False,AS_NEW
8018286,8300,APARTMENT,SERVICE_FLAT,369500.0,FOR_SALE,1.0,66.0,,False,False,,,,,,,False,
8850323,6031,APARTMENT,APARTMENT,370000.0,FOR_SALE,6.0,310.0,INSTALLED,False,False,True,,,,,2.0,,GOOD
8951422,8400,APARTMENT,APARTMENT,375000.0,FOR_SALE,2.0,90.0,HYPER_EQUIPPED,False,False,True,,,,,2.0,,AS_NEW
8925395,8300,APARTMENT,APARTMENT,379000.0,FOR_SALE,2.0,,,False,False,True,,True,,,,False,AS_NEW
9022951,8400,APARTMENT,PENTHOUSE,379000.0,FOR_SALE,2.0,92.0,INSTALLED,False,False,,,,,,2.0,False,AS_NEW
8583461,1420,APARTMENT,APARTMENT,380000.0,FOR_SALE,3.0,160.0,,,False,True,18.0,,,,,,AS_NEW
9020197,1000,APARTMENT,APARTMENT,385000.0,FOR_SALE,2.0,106.0,HYPER_EQUIPPED,,False,True,7.0,,,,2.0,True,
8914559,9300,APARTMENT,APARTMENT,390000.0,FOR_SALE,4.0,203.0,USA_HYPER_EQUIPPED,,False,True,,,,,,False,AS_NEW
8827408,1210,APARTMENT,GROUND_FLOOR,395000.0,FOR_SALE,2.0,140.0,USA_HYPER_EQUIPPED,False,False,,,True,100.0,,2.0,False,GOOD
9005387,2000,APARTMENT,APARTMENT,395000.0,FOR_SALE,2.0,125.0,HYPER_EQUIPPED,False,False,True,,True,,,,False,AS_NEW
9009219,4000,APARTMENT,DUPLEX,395000.0,FOR_SALE,4.0,462.0,USA_HYPER_EQUIPPED,False,False,True,90.0,,,,1.0,,AS_NEW
8184955,8620,APARTMENT,APARTMENT,395000.0,FOR_SALE,2.0,62.0,INSTALLED,True,True,True,3.0,,,,,False,AS_NEW
8869485,3360,APARTMENT,GROUND_FLOOR,396000.0,FOR_SALE,2.0,108.0,HYPER_EQUIPPED,False,False,True,20.0,,,,,,AS_NEW
8912378,2000,APARTMENT,APARTMENT,399000.0,FOR_SALE,3.0,119.0,INSTALLED,False,False,,,,,,,False,JUST_RENOVATED
9020931,3090,APARTMENT,APARTMENT,400000.0,FOR_SALE,4.0,160.0,USA_HYPER_EQUIPPED,False,False,True,,,,,,False,AS_NEW
9017521,8660,APARTMENT,APARTMENT,410000.0,FOR_SALE,3.0,110.0,INSTALLED,False,False,True,,,,,4.0,,AS_NEW
8892778,1160,APARTMENT,APARTMENT,415000.0,FOR_SALE,2.0,90.0,INSTALLED,,False,True,,,,,,,AS_NEW
7872273,8670,APARTMENT,APARTMENT,419000.0,FOR_SALE,2.0,116.0,INSTALLED,False,False,True,41.0,True,,,2.0,False,AS_NEW
8700150,1050,APARTMENT,APARTMENT,425000.0,FOR_SALE,3.0,180.0,INSTALLED,False,False,True,3.0,,,,2.0,,TO_BE_DONE_UP
9013909,1180,APARTMENT,APARTMENT,430000.0,FOR_SALE,3.0,130.0,SEMI_EQUIPPED,,False,True,13.0,,,,,,
8819482,8300,APARTMENT,APARTMENT,430000.0,FOR_SALE,2.0,70.0,HYPER_EQUIPPED,True,False,,,,,,2.0,,AS_NEW
9010276,8300,APARTMENT,APARTMENT,435000.0,FOR_SALE,2.0,,,False,False,True,,,,,,False,AS_NEW
8018287,8300,APARTMENT,SERVICE_FLAT,444500.0,FOR_SALE,1.0,77.0,,False,False,,,,,,,False,
8845131,8300,APARTMENT,APARTMENT,445000.0,FOR_SALE,2.0,153.0,INSTALLED,False,False,,,,,,,False,
8957239,1000,APARTMENT,APARTMENT,460000.0,FOR_SALE,2.0,100.0,USA_HYPER_EQUIPPED,False,False,,,,,,4.0,False,AS_NEW
9004798,1180,APARTMENT,APARTMENT,475000.0,FOR_SALE,3.0,110.0,HYPER_EQUIPPED,False,False,True,7.0,,,,,,
8985360,1180,APARTMENT,PENTHOUSE,475000.0,FOR_SALE,3.0,130.0,USA_HYPER_EQUIPPED,False,False,True,15.0,,,,,False,AS_NEW
8835891,1180,APARTMENT,APARTMENT,495000.0,FOR_SALE,2.0,130.0,INSTALLED,,False,True,18.0,True,,,4.0,,
8900127,3000,APARTMENT,APARTMENT,495000.0,FOR_SALE,3.0,147.0,HYPER_EQUIPPED,False,False,True,18.0,,,,2.0,,AS_NEW
8913309,1200,APARTMENT,APARTMENT,499000.0,FOR_SALE,3.0,160.0,INSTALLED,False,False,True,30.0,True,,,4.0,,
8851172,8300,APARTMENT,APARTMENT,499000.0,FOR_SALE,2.0,,,False,False,True,,,,,,False,AS_NEW
8979476,2018,APARTMENT,APARTMENT,525000.0,FOR_SALE,3.0,188.0,HYPER_EQUIPPED,False,False,True,,,,,2.0,,GOOD
8646470,2500,APARTMENT,APARTMENT,530000.0,FOR_SALE,3.0,182.0,INSTALLED,False,False,True,114.0,,,,,False,AS_NEW
8928758,1070,APARTMENT,APARTMENT,539000.0,FOR_SALE,5.0,286.0,SEMI_EQUIPPED,,False,True,21.0,True,67.0,,2.0,,
8793328,1050,APARTMENT,APARTMENT,540000.0,FOR_SALE,1.0,70.0,HYPER_EQUIPPED,True,False,,,,,,,True,JUST_RENOVATED
8831655,1180,APARTMENT,APARTMENT,560000.0,FOR_SALE,2.0,156.0,USA_INSTALLED,False,False,True,10.0,,,,2.0,False,GOOD
8761225,8300,APARTMENT,APARTMENT,565000.0,FOR_SALE,3.0,,,,False,True,,,,,,False,
8297175,8300,APARTMENT,APARTMENT,578000.0,FOR_SALE,1.0,64.0,,False,False,True,,,,,,,AS_NEW
8994521,8300,APARTMENT,APARTMENT,585000.0,FOR_SALE,3.0,106.0,USA_HYPER_EQUIPPED,False,False,True,10.0,,,,2.0,,GOOD
8948785,2800,APARTMENT,APARTMENT,595000.0,FOR_SALE,3.0,143.0,HYPER_EQUIPPED,False,False,True,57.0,,,,,False,AS_NEW
8956261,1200,APARTMENT,APARTMENT,625000.0,FOR_SALE,3.0,164.0,USA_HYPER_EQUIPPED,,False,True,101.0,,,,4.0,,
8831506,1050,APARTMENT,APARTMENT,645000.0,FOR_SALE,2.0,200.0,USA_HYPER_EQUIPPED,False,False,True,6.0,,,,,False,AS_NEW
8920450,1090,APARTMENT,PENTHOUSE,649000.0,FOR_SALE,3.0,210.0,HYPER_EQUIPPED,False,True,True,100.0,,,,2.0,,AS_NEW
8903828,1180,APARTMENT,APARTMENT,665000.0,FOR_SALE,3.0,200.0,,False,True,True,,,,,3.0,False,TO_BE_DONE_UP
9011868,9000,APARTMENT,APARTMENT,665000.0,FOR_SALE,3.0,160.0,HYPER_EQUIPPED,False,False,True,40.0,,,,4.0,False,AS_NEW
9006654,8300,APARTMENT,APARTMENT,690000.0,FOR_SALE,3.0,105.0,,,False,True,,,,,,False,
9003126,1150,APARTMENT,APARTMENT,695000.0,FOR_SALE,2.0,140.0,HYPER_EQUIPPED,False,False,,,,,,3.0,False,AS_NEW
8894587,1420,APARTMENT,APARTMENT,695000.0,FOR_SALE,4.0,358.0,HYPER_EQUIPPED,False,True,True,220.0,,,,3.0,,AS_NEW
8956012,8780,APARTMENT,PENTHOUSE,695000.0,FOR_SALE,2.0,150.0,HYPER_EQUIPPED,True,True,True,100.0,,,,,,AS_NEW
9000087,8300,APARTMENT,APARTMENT,699000.0,FOR_SALE,2.0,85.0,HYPER_EQUIPPED,True,False,,,,,,2.0,False,JUST_RENOVATED
8934642,1050,APARTMENT,PENTHOUSE,735000.0,FOR_SALE,3.0,200.0,INSTALLED,False,False,True,10.0,,,,2.0,False,TO_RENOVATE
8950328,1150,APARTMENT,GROUND_FLOOR,745000.0,FOR_SALE,3.0,290.0,HYPER_EQUIPPED,False,False,True,220.0,,,,2.0,False,GOOD
8795715,8300,APARTMENT,APARTMENT,745000.0,FOR_SALE,2.0,88.0,USA_HYPER_EQUIPPED,False,False,,,,,,2.0,,AS_NEW
8803249,8300,APARTMENT,APARTMENT,749000.0,FOR_SALE,2.0,95.0,,False,False,,,,,,2.0,False,GOOD
8550923,8300,APARTMENT,DUPLEX,765000.0,FOR_SALE,3.0,100.0,,False,False,True,10.0,,,,2.0,,AS_NEW
7769693,1332,APARTMENT,APARTMENT,780000.0,FOR_SALE,3.0,221.0,USA_HYPER_EQUIPPED,,False,True,71.0,,,,,False,JUST_RENOVATED
7693437,1332,APARTMENT,APARTMENT,780000.0,FOR_SALE,3.0,221.0,USA_HYPER_EQUIPPED,,False,True,71.0,,,,,False,JUST_RENOVATED
9000191,1180,APARTMENT,APARTMENT,785000.0,FOR_SALE,4.0,230.0,HYPER_EQUIPPED,,False,True,19.0,,,,,False,GOOD
8925999,8300,APARTMENT,PENTHOUSE,785000.0,FOR_SALE,2.0,85.0,HYPER_EQUIPPED,,False,True,59.0,,,,,False,AS_NEW
8978209,8400,APARTMENT,LOFT,795000.0,FOR_SALE,5.0,220.0,HYPER_EQUIPPED,False,False,True,10.0,,,,2.0,False,AS_NEW
7769692,1332,APARTMENT,APARTMENT,825000.0,FOR_SALE,2.0,188.0,USA_HYPER_EQUIPPED,,False,True,64.0,,,,,False,JUST_RENOVATED
7693461,1332,APARTMENT,APARTMENT,825000.0,FOR_SALE,2.0,188.0,USA_HYPER_EQUIPPED,,False,True,64.0,,,,,False,JUST_RENOVATED
9008051,8300,APARTMENT,APARTMENT,835000.0,FOR_SALE,2.0,83.0,USA_HYPER_EQUIPPED,,False,True,,True,,,2.0,False,
8901822,9830,APARTMENT,APARTMENT,849500.0,FOR_SALE,2.0,197.0,INSTALLED,False,False,True,57.0,,,,,False,AS_NEW
8938770,1050,APARTMENT,APARTMENT,850000.0,FOR_SALE,2.0,227.0,USA_HYPER_EQUIPPED,False,False,True,40.0,True,90.0,,2.0,False,AS_NEW
8940435,1180,APARTMENT,APARTMENT,850000.0,FOR_SALE,2.0,227.0,USA_HYPER_EQUIPPED,False,False,True,40.0,True,90.0,,2.0,False,AS_NEW
8561057,1180,APARTMENT,APARTMENT,890000.0,FOR_SALE,3.0,200.0,INSTALLED,False,False,True,50.0,,,,,False,AS_NEW
7969043,8300,APARTMENT,APARTMENT,895000.0,FOR_SALE,3.0,93.0,USA_HYPER_EQUIPPED,,False,True,,,,,,False,JUST_RENOVATED
8937446,1180,APARTMENT,PENTHOUSE,975000.0,FOR_SALE,4.0,300.0,,False,True,True,19.0,,,,4.0,True,AS_NEW
8993650,5100,APARTMENT,APARTMENT,975000.0,FOR_SALE,4.0,210.0,SEMI_EQUIPPED,,False,True,36.0,,,,3.0,,TO_BE_DONE_UP
8957953,1180,APARTMENT,APARTMENT,985000.0,FOR_SALE,4.0,263.0,HYPER_EQUIPPED,False,True,,,,,,,,JUST_RENOVATED
8927266,1000,APARTMENT,PENTHOUSE,990000.0,FOR_SALE,3.0,202.0,INSTALLED,False,False,True,44.0,,,,2.0,,
9008305,1000,APARTMENT,TRIPLEX,995000.0,FOR_SALE,4.0,260.0,USA_HYPER_EQUIPPED,False,False,True,30.0,True,100.0,,2.0,False,AS_NEW
9008304,1040,APARTMENT,TRIPLEX,995000.0,FOR_SALE,4.0,260.0,USA_HYPER_EQUIPPED,False,False,True,30.0,True,100.0,,2.0,False,AS_NEW
8751333,1180,APARTMENT,APARTMENT,995000.0,FOR_SALE,4.0,215.0,,False,True,True,31.0,,,,4.0,False,AS_NEW
9025898,8300,APARTMENT,APARTMENT,995000.0,FOR_SALE,3.0,95.0,,,False,True,,,,,,False,
8143679,1030,APARTMENT,APARTMENT,1000000.0,FOR_SALE,4.0,340.0,INSTALLED,False,False,,,,,,,False,GOOD
8872056,8300,APARTMENT,APARTMENT,1025000.0,FOR_SALE,3.0,103.0,HYPER_EQUIPPED,,False,True,,,,,,False,JUST_RENOVATED
8872834,8300,APARTMENT,APARTMENT,1095000.0,FOR_SALE,3.0,94.0,USA_HYPER_EQUIPPED,,False,True,,,,,,,
9004047,1050,APARTMENT,PENTHOUSE,1100000.0,FOR_SALE,3.0,220.0,USA_HYPER_EQUIPPED,,False,True,20.0,,,,2.0,,
8499755,1180,APARTMENT,APARTMENT,1125000.0,FOR_SALE,2.0,200.0,,,True,True,40.0,True,,,,,JUST_RENOVATED
8992347,1180,APARTMENT,APARTMENT,1145000.0,FOR_SALE,3.0,151.0,USA_HYPER_EQUIPPED,False,False,True,30.0,True,250.0,,2.0,False,GOOD
8938405,8300,APARTMENT,APARTMENT,1175000.0,FOR_SALE,3.0,135.0,,False,False,True,,True,1.0,,2.0,False,AS_NEW
9022479,1050,APARTMENT,APARTMENT,1200000.0,FOR_SALE,3.0,,HYPER_EQUIPPED,False,False,True,8.0,,,,2.0,False,AS_NEW
9005207,1180,APARTMENT,APARTMENT,1200000.0,FOR_SALE,4.0,259.0,INSTALLED,False,False,True,100.0,,,,3.0,False,AS_NEW
8771251,1000,APARTMENT,PENTHOUSE,1290000.0,FOR_SALE,3.0,200.0,USA_HYPER_EQUIPPED,,False,True,23.0,,,,4.0,False,AS_NEW
9012163,8300,APARTMENT,APARTMENT,1295000.0,FOR_SALE,3.0,90.0,INSTALLED,True,False,,,,,,3.0,False,JUST_RENOVATED
8644235,8300,APARTMENT,APARTMENT,1350000.0,FOR_SALE,3.0,117.0,,False,False,True,4.0,,,,,,AS_NEW
8404196,1190,APARTMENT,APARTMENT,1395000.0,FOR_SALE,3.0,342.0,,False,False,,,,,,,False,AS_NEW
9000514,1050,APARTMENT,LOFT,1445000.0,FOR_SALE,3.0,305.0,USA_HYPER_EQUIPPED,False,False,True,80.0,,,,2.0,False,AS_NEW
8387466,1000,APARTMENT,APARTMENT,1490000.0,FOR_SALE,2.0,280.0,HYPER_EQUIPPED,False,False,True,122.0,,,,,False,AS_NEW
8916970,1180,APARTMENT,APARTMENT,1500000.0,FOR_SALE,3.0,220.0,HYPER_EQUIPPED,False,False,True,60.0,,,,,False,AS_NEW
8983552,8400,APARTMENT,PENTHOUSE,1555000.0,FOR_SALE,5.0,374.0,INSTALLED,False,False,True,20.0,,,,4.0,False,AS_NEW
8844572,8300,APARTMENT,APARTMENT,1585000.0,FOR_SALE,3.0,150.0,HYPER_EQUIPPED,,False,True,,,,,2.0,False,AS_NEW
9008355,1050,APARTMENT,APARTMENT,1590000.0,FOR_SALE,3.0,284.0,HYPER_EQUIPPED,,True,True,,,,,2.0,,GOOD
8932100,1180,APARTMENT,LOFT,1595000.0,FOR_SALE,3.0,400.0,USA_HYPER_EQUIPPED,False,False,True,50.0,,,,2.0,False,AS_NEW
8433721,1050,APARTMENT,APARTMENT,1800000.0,FOR_SALE,3.0,339.0,HYPER_EQUIPPED,,False,True,13.0,,,,,True,AS_NEW
8942681,8300,APARTMENT,APARTMENT,1995000.0,FOR_SALE,2.0,161.0,,,False,True,,,,,,False,
9033503,4682,HOUSE,HOUSE,135000.0,FOR_SALE,2.0,73.0,INSTALLED,False,False,,,,,103.0,3.0,,
9021662,4460,HOUSE,HOUSE,246521.0,FOR_SALE,4.0,169.0,,,False,True,9.0,True,74.0,74.0,2.0,,AS_NEW
9034089,3300,HOUSE,HOUSE,260000.0,FOR_SALE,3.0,130.0,INSTALLED,False,False,,,True,175.0,300.0,2.0,False,GOOD
9021663,4460,HOUSE,HOUSE,269435.0,FOR_SALE,4.0,188.0,,,False,True,19.0,True,115.0,115.0,3.0,,AS_NEW
8861308,3840,HOUSE,HOUSE,345000.0,FOR_SALE,3.0,155.0,INSTALLED,,False,True,28.0,True,300.0,500.0,3.0,,AS_NEW
8862619,6600,HOUSE,VILLA,390000.0,FOR_SALE,4.0,242.0,,,False,True,,,,800.0,4.0,,
8887353,2560,HOUSE,HOUSE,399000.0,FOR_SALE,3.0,160.0,NOT_INSTALLED,,False,,,True,380.0,480.0,3.0,,AS_NEW
8911750,1640,HOUSE,HOUSE,457600.0,FOR_SALE,4.0,205.0,INSTALLED,False,False,,,,,590.0,3.0,False,AS_NEW
8911749,1640,HOUSE,HOUSE,476400.0,FOR_SALE,4.0,199.0,INSTALLED,False,False,,,,,523.0,4.0,False,AS_NEW
8605742,8300,HOUSE,HOUSE,1385000.0,FOR_SALE,4.0,188.0,,,False,True,32.0,True,58.0,166.0,2.0,False,AS_NEW
9036348,6120,HOUSE,VILLA,246000.0,FOR_SALE,3.0,170.0,,False,False,,,,,675.0,4.0,,AS_NEW
9031034,5380,HOUSE,VILLA,295000.0,FOR_SALE,3.0,160.0,USA_INSTALLED,,False,,,,,380.0,3.0,,
9039488,9300,APARTMENT,APARTMENT,332000.0,FOR_SALE,2.0,100.0,HYPER_EQUIPPED,,False,True,16.0,,,,4.0,,
9037206,2222,HOUSE,HOUSE,479000.0,FOR_SALE,4.0,239.0,INSTALLED,False,False,,,,,427.0,3.0,False,AS_NEW
9039489,9300,APARTMENT,APARTMENT,515000.0,FOR_SALE,3.0,148.0,HYPER_EQUIPPED,,False,True,26.0,,,,4.0,,
9039013,1050,APARTMENT,DUPLEX,770000.0,FOR_SALE,2.0,152.0,,False,False,True,20.0,True,140.0,,2.0,False,JUST_RENOVATED
9038912,8300,APARTMENT,APARTMENT,1495000.0,FOR_SALE,3.0,140.0,,False,False,True,,,,,2.0,False,AS_NEW
9040622,9255,HOUSE,HOUSE,235000.0,FOR_SALE,3.0,151.0,,False,False,True,,,,155.0,3.0,,TO_RENOVATE
9041530,1390,HOUSE,HOUSE,495000.0,FOR_SALE,5.0,243.0,INSTALLED,,False,True,63.0,,,798.0,3.0,,
9030548,1040,APARTMENT,APARTMENT,675000.0,FOR_SALE,4.0,182.0,HYPER_EQUIPPED,False,False,,,,,,2.0,False,AS_NEW
9044682,5030,HOUSE,HOUSE,133000.0,FOR_SALE,2.0,68.0,,False,False,,,,,0.0,,False,
9044688,3920,HOUSE,HOUSE,169000.0,FOR_SALE,3.0,165.0,SEMI_EQUIPPED,False,False,,,True,600.0,600.0,3.0,False,TO_RENOVATE
9044490,9100,HOUSE,APARTMENT_BLOCK,785000.0,FOR_SALE,3.0,306.0,INSTALLED,False,False,True,,,,207.0,3.0,False,GOOD
9028312,5030,HOUSE,MIXED_USE_BUILDING,350000.0,FOR_SALE,2.0,390.0,,,False,,,,,0.0,2.0,,GOOD
9028092,1428,HOUSE,HOUSE,370000.0,FOR_SALE,3.0,135.0,,,False,True,20.0,True,150.0,200.0,2.0,,AS_NEW
9041754,9900,APARTMENT,APARTMENT,175000.0,FOR_SALE,2.0,90.0,INSTALLED,False,False,,,True,,,,False,AS_NEW
9041753,9900,APARTMENT,APARTMENT,175000.0,FOR_SALE,2.0,90.0,INSTALLED,False,False,,,True,,,,False,AS_NEW
9042396,8400,APARTMENT,APARTMENT,189000.0,FOR_SALE,2.0,72.0,,False,False,,,,,,2.0,False,GOOD
9033519,8420,APARTMENT,APARTMENT,49500.0,FOR_SALE,1.0,31.0,,False,False,,,,,,2.0,False,GOOD
8947061,8800,APARTMENT,APARTMENT,177937.0,FOR_SALE,2.0,96.0,INSTALLED,,False,True,3.0,,,,2.0,,
8718205,8531,APARTMENT,APARTMENT,188000.0,FOR_SALE,2.0,126.0,INSTALLED,,False,True,,,,,2.0,,
8721109,3600,APARTMENT,APARTMENT,202192.0,FOR_SALE,2.0,85.0,INSTALLED,False,False,True,9.0,,,,,False,AS_NEW
8392117,3600,APARTMENT,APARTMENT,202192.0,FOR_SALE,2.0,85.0,INSTALLED,False,False,True,9.0,,,,,False,AS_NEW
8721107,3600,APARTMENT,APARTMENT,206324.0,FOR_SALE,2.0,85.0,INSTALLED,False,False,True,9.0,,,,,False,AS_NEW
